Program,Bug,Technique,ID,Result,Num,TimePerClass
Math,42f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,54f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,104f,randoopGRTMinusDynamicTyping,1,Fail,8,600
Chart,2f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,18f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,43f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,29f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,105f,randoop,1,Fail,28,600
Chart,21f,randoop,1,Pass,0,300
Math,17f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,44f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,36f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,51f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,30f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Chart,18f,randoopGRT,1,Fail,94,300
Time,12f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,45f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,13f,randoopGRTMinusMinCoverageFirst,1,Fail,2,300
Math,42f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,42f,randoop,1,Pass,0,300
Lang,55f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,56f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,19f,randoopGRTMinusInputConstruction,1,Pass,0,600
Chart,11f,randoopGRTMinusInputConstruction,1,Fail,114,600
Math,70f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,95f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,52f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,104f,randoopGRTMinusMinCostFirst,1,Fail,2,600
Lang,6f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,43f,randoop,1,Pass,0,300
Chart,22f,randoop,1,Fail,22,300
Math,46f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Time,3f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,36f,randoopGRT,1,Pass,0,120
Time,24f,evosuite,1,Pass,0,300
Chart,13f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,51f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,56f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,37f,randoopGRT,1,Pass,0,120
Lang,55f,randoopGRT,1,Broken,-,600
Lang,57f,randoopGRTMinusMinCostFirst,1,Fail,20,300
Math,94f,randoop,1,Fail,2,300
Lang,56f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,32f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,87f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,14f,randoopGRTMinusMinCoverageFirst,1,Fail,6,300
Math,38f,randoopGRTMinusInputConstruction,1,Pass,0,300
Time,25f,evosuite,1,Pass,0,300
Lang,38f,randoopGRT,1,Pass,0,120
Chart,12f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,44f,randoop,1,Pass,0,300
Math,47f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,61f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,39f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,105f,randoopGRTMinusMinCostFirst,1,Fail,4,600
Time,26f,evosuite,1,Pass,0,300
Math,96f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,47f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Time,1f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,58f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,53f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Time,4f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,65f,randoop,1,Pass,0,600
Chart,14f,randoop,1,Pass,0,120
Math,1f,evosuite,1,Fail,2,120
Math,2f,evosuite,1,Pass,0,120
Math,3f,evosuite,1,Fail,1,120
Math,4f,evosuite,1,Fail,2,120
Math,5f,evosuite,1,Fail,1,120
Math,6f,evosuite,1,Fail,1,120
Math,7f,evosuite,1,Pass,0,120
Math,8f,evosuite,1,Pass,0,120
Math,9f,evosuite,1,Pass,0,120
Math,10f,evosuite,1,Pass,0,120
Math,11f,evosuite,1,Pass,0,120
Math,12f,evosuite,1,Pass,0,120
Math,13f,evosuite,1,Pass,0,120
Math,14f,evosuite,1,Fail,1,120
Math,15f,evosuite,1,Pass,0,120
Math,16f,evosuite,1,Pass,0,120
Math,17f,evosuite,1,Pass,0,120
Math,18f,evosuite,1,Pass,0,120
Math,19f,evosuite,1,Pass,0,120
Math,20f,evosuite,1,Pass,0,120
Math,21f,evosuite,1,Fail,1,120
Math,22f,evosuite,1,Fail,2,120
Math,23f,evosuite,1,Fail,2,120
Math,24f,evosuite,1,Fail,2,120
Math,25f,evosuite,1,Pass,0,120
Math,26f,evosuite,1,Pass,0,120
Math,27f,evosuite,1,Fail,1,120
Math,28f,evosuite,1,Pass,0,120
Math,29f,evosuite,1,Pass,0,120
Math,40f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,30f,evosuite,1,Pass,0,120
Math,31f,evosuite,1,Pass,0,120
Math,32f,evosuite,1,Fail,1,120
Math,33f,evosuite,1,Pass,0,120
Math,34f,evosuite,1,Pass,0,120
Math,35f,evosuite,1,Fail,2,120
Math,36f,evosuite,1,Fail,1,120
Math,37f,evosuite,1,Fail,3,120
Math,38f,evosuite,1,Pass,0,120
Math,39f,evosuite,1,Pass,0,120
Math,40f,evosuite,1,Pass,0,120
Math,41f,evosuite,1,Pass,0,120
Math,42f,evosuite,1,Fail,1,120
Math,43f,evosuite,1,Pass,0,120
Math,44f,evosuite,1,Pass,0,120
Math,45f,evosuite,1,Fail,1,120
Math,46f,evosuite,1,Pass,0,120
Math,47f,evosuite,1,Pass,0,120
Math,48f,evosuite,1,Pass,0,120
Math,49f,evosuite,1,Pass,0,120
Math,50f,evosuite,1,Pass,0,120
Math,51f,evosuite,1,Fail,1,120
Math,52f,evosuite,1,Pass,0,120
Math,53f,evosuite,1,Fail,1,120
Math,54f,evosuite,1,Pass,0,120
Math,55f,evosuite,1,Fail,1,120
Math,56f,evosuite,1,Pass,0,120
Math,57f,evosuite,1,Pass,0,120
Math,58f,evosuite,1,Pass,0,120
Math,59f,evosuite,1,Fail,1,120
Math,60f,evosuite,1,Pass,0,120
Math,61f,evosuite,1,Fail,1,120
Math,62f,evosuite,1,Fail,3,120
Math,63f,evosuite,1,Pass,0,120
Math,64f,evosuite,1,Pass,0,120
Math,65f,evosuite,1,Pass,0,120
Math,66f,evosuite,1,Fail,5,120
Math,67f,evosuite,1,Pass,0,120
Math,68f,evosuite,1,Pass,0,120
Math,69f,evosuite,1,Pass,0,120
Math,70f,evosuite,1,Fail,1,120
Math,71f,evosuite,1,Pass,0,120
Math,72f,evosuite,1,Pass,0,120
Math,73f,evosuite,1,Fail,1,120
Math,74f,evosuite,1,Pass,0,120
Math,75f,evosuite,1,Pass,0,120
Math,76f,evosuite,1,Pass,0,120
Math,77f,evosuite,1,Fail,7,120
Math,78f,evosuite,1,Pass,0,120
Math,79f,evosuite,1,Pass,0,120
Math,80f,evosuite,1,Pass,0,120
Math,81f,evosuite,1,Pass,0,120
Math,82f,evosuite,1,Pass,0,120
Math,83f,evosuite,1,Pass,0,120
Math,84f,evosuite,1,Pass,0,120
Math,85f,evosuite,1,Fail,1,120
Math,86f,evosuite,1,Pass,0,120
Math,87f,evosuite,1,Fail,2,120
Math,88f,evosuite,1,Pass,0,120
Math,89f,evosuite,1,Fail,1,120
Math,90f,evosuite,1,Pass,0,120
Math,91f,evosuite,1,Pass,0,120
Math,92f,evosuite,1,Fail,2,120
Math,93f,evosuite,1,Pass,0,120
Math,94f,evosuite,1,Pass,0,120
Lang,12f,randoopGRTMinusDynamicTyping,1,Fail,42,120
Math,95f,evosuite,1,Fail,1,120
Math,96f,evosuite,1,Fail,1,120
Math,97f,evosuite,1,Fail,4,120
Math,98f,evosuite,1,Pass,0,120
Math,99f,evosuite,1,Pass,0,120
Math,100f,evosuite,1,Pass,0,120
Math,101f,evosuite,1,Fail,1,120
Math,102f,evosuite,1,Pass,0,120
Math,103f,evosuite,1,Pass,0,120
Math,104f,evosuite,1,Pass,0,120
Math,105f,evosuite,1,Pass,0,120
Math,106f,evosuite,1,Pass,0,120
Math,1f,evosuite,1,Fail,3,300
Math,2f,evosuite,1,Pass,0,300
Math,3f,evosuite,1,Fail,1,300
Math,4f,evosuite,1,Fail,2,300
Math,5f,evosuite,1,Fail,1,300
Math,6f,evosuite,1,Fail,1,300
Math,7f,evosuite,1,Pass,0,300
Math,8f,evosuite,1,Pass,0,300
Math,9f,evosuite,1,Pass,0,300
Math,10f,evosuite,1,Pass,0,300
Math,11f,evosuite,1,Pass,0,300
Math,12f,evosuite,1,Pass,0,300
Math,13f,evosuite,1,Pass,0,300
Math,14f,evosuite,1,Pass,0,300
Math,15f,evosuite,1,Pass,0,300
Math,16f,evosuite,1,Pass,0,300
Math,17f,evosuite,1,Pass,0,300
Math,18f,evosuite,1,Pass,0,300
Math,45f,randoop,1,Pass,0,300
Lang,55f,randoopGRTMinusMinCoverageFirst,1,Fail,1,300
Math,44f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,46f,randoop,1,Pass,0,300
Math,48f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,18f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,41f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,37f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,45f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,70f,randoopGRT,1,Pass,0,600
Math,14f,randoopGRTMinusDynamicTyping,1,Fail,8,600
Time,27f,evosuite,1,Pass,0,300
Lang,27f,randoop,1,Fail,2,120
Time,15f,randoopGRT,1,Pass,0,120
Math,96f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,48f,randoopGRTMinusInputConstruction,1,Pass,0,600
Chart,25f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,28f,randoopGRT,1,Pass,0,600
Time,1f,evosuite,1,Pass,0,600
Lang,27f,evosuite,1,Fail,2,120
Math,97f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,46f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,80f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,50f,randoop,1,Pass,0,120
Math,47f,randoop,1,Pass,0,300
Time,2f,evosuite,1,Fail,2,600
Lang,51f,randoop,1,Pass,0,120
Math,48f,randoop,1,Pass,0,300
Chart,15f,evosuite,1,Fail,6,120
Math,52f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,106f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Chart,14f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Time,3f,evosuite,1,Pass,0,600
Math,66f,randoop,1,Fail,50,600
Math,19f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,49f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,53f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Time,2f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,28f,randoop,1,Pass,0,120
Math,50f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,51f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,59f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Time,3f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Time,5f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Chart,19f,randoopGRT,1,Pass,0,300
Lang,13f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,49f,randoop,1,Pass,0,300
Chart,15f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,15f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,86f,randoop,1,Pass,0,300
Math,24f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,59f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,98f,randoopGRTMinusMinCostFirst,1,Fail,10,300
Lang,38f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,60f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,39f,randoopGRT,1,Pass,0,120
Math,16f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,60f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,25f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Chart,1f,randoopGRT,1,Pass,0,120
Lang,1f,randoopGRTMinusInputConstruction,1,Pass,0,300
Chart,24f,randoop,1,Fail,264,300
Lang,31f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Time,4f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Chart,23f,evosuite,1,Fail,2,300
Math,52f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,61f,randoopGRT,1,Pass,0,120
Math,13f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,26f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,42f,randoopGRTMinusInputConstruction,1,Pass,0,300
Chart,24f,evosuite,1,Fail,1,300
Time,6f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,40f,randoopGRT,1,Pass,0,120
Math,1f,randoopGRTMinusMinCoverageFirst,1,Fail,66,120
Chart,4f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,50f,randoop,1,Pass,0,300
Time,16f,randoopGRT,1,Pass,0,120
Math,67f,randoop,1,Pass,0,600
Math,53f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Time,5f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,56f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,62f,evosuite,1,Pass,0,600
Math,81f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Chart,25f,randoop,1,Pass,0,300
Lang,39f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,68f,randoop,1,Fail,126,600
Time,14f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,51f,randoop,1,Pass,0,300
Lang,61f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,52f,randoop,1,Pass,0,120
Math,17f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,52f,randoop,1,Pass,0,300
Chart,1f,randoop,1,Pass,0,600
Math,35f,randoopGRTMinusInputConstruction,1,Fail,4,120
Lang,61f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,63f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,62f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,4f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,53f,randoopGRT,1,Pass,0,300
Lang,12f,randoopGRTMinusInputConstruction,1,Fail,66,120
Lang,28f,evosuite,1,Pass,0,120
Math,59f,randoopGRTMinusMinCostFirst,1,Fail,2,300
Math,54f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Time,6f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,55f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Time,7f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,29f,randoopGRT,1,Pass,0,600
Chart,2f,randoop,1,Pass,0,600
Math,43f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,7f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,56f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,3f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,2f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,44f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,92f,randoopGRT,1,Fail,24,300
Chart,20f,randoopGRT,1,Pass,0,300
Lang,29f,randoopGRT,1,Pass,0,600
Math,27f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,60f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,35f,randoop,1,Pass,0,600
Chart,5f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Time,1f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Chart,6f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,63f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,54f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Time,25f,randoopGRT,1,Pass,0,600
Math,7f,randoop,1,Pass,0,600
Lang,5f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,53f,randoop,1,Pass,0,120
Math,3f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,7f,randoopGRT,1,Pass,0,120
Math,36f,randoopGRTMinusInputConstruction,1,Pass,0,120
Chart,5f,randoopGRTMinusInputConstruction,1,Fail,6,300
Math,45f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,102f,randoopGRTMinusInputConstruction,1,Fail,8,600
Lang,29f,randoop,1,Pass,0,120
Chart,16f,evosuite,1,Fail,5,120
Chart,6f,randoopGRTMinusInputConstruction,1,Pass,0,300
Chart,21f,randoopGRT,1,Pass,0,300
Math,59f,randoopGRTMinusDynamicTyping,1,Fail,2,300
Lang,30f,randoop,1,Pass,0,120
Math,49f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,69f,randoop,1,Pass,0,600
Math,24f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,99f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Chart,7f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,53f,randoop,1,Pass,0,300
Lang,54f,randoop,1,Pass,0,120
Time,15f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,64f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,70f,randoop,1,Pass,0,600
Lang,32f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Chart,3f,randoop,1,Pass,0,600
Math,18f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Chart,8f,randoopGRTMinusMinCostFirst,1,Fail,2,300
Math,98f,randoopGRTMinusDynamicTyping,1,Fail,8,300
Lang,7f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,65f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,50f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,60f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,71f,randoop,1,Pass,0,600
Time,4f,evosuite,1,Fail,1,600
Math,61f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,24f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,47f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Chart,25f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,102f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,71f,randoopGRT,1,Pass,0,600
Math,30f,randoopGRT,1,Pass,0,600
Lang,31f,randoop,1,Pass,0,120
Math,54f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,19f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,55f,randoop,1,Pass,0,120
Lang,14f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,25f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,72f,randoopGRT,1,Pass,0,600
Time,5f,evosuite,1,Fail,1,600
Chart,4f,randoop,1,Pass,0,600
Time,2f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,54f,randoop,1,Fail,4,300
Lang,56f,randoop,1,Fail,2,120
Math,20f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,8f,randoop,1,Pass,0,600
Math,93f,randoopGRT,1,Fail,4,300
Chart,5f,randoop,1,Pass,0,600
Lang,13f,randoopGRTMinusInputConstruction,1,Pass,0,120
Chart,4f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,14f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,94f,randoopGRT,1,Pass,0,300
Time,8f,randoopGRTMinusDynamicTyping,1,Fail,16,300
Math,87f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,57f,randoop,1,Pass,0,120
Math,26f,randoopGRT,1,Pass,0,120
Lang,23f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Time,17f,randoopGRT,1,Pass,0,120
Math,26f,randoopGRTMinusDynamicTyping,1,Fail,2,600
Lang,1f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,41f,randoopGRT,1,Pass,0,120
Math,54f,randoopGRT,1,Pass,0,300
Math,95f,randoopGRT,1,Fail,6,300
Math,9f,randoop,1,Pass,0,600
Chart,8f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,96f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Time,16f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,64f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,72f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Chart,25f,evosuite,1,Pass,0,300
Math,21f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,73f,randoopGRT,1,Pass,0,600
Time,9f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,16f,evosuite,1,Fail,2,120
Math,99f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,27f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,65f,randoopGRTMinusInputConstruction,1,Fail,6,600
Lang,50f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,65f,randoopGRTMinusMinCoverageFirst,1,Fail,4,600
Math,22f,randoopGRTMinusMinCoverageFirst,1,Fail,2,300
Math,4f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,3f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,40f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,58f,randoop,1,Pass,0,120
Math,61f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,43f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,29f,evosuite,1,Broken,-,120
Lang,57f,randoopGRTMinusMinCoverageFirst,1,Fail,18,120
Chart,9f,randoopGRTMinusInputConstruction,1,Pass,0,300
Time,8f,randoopGRTMinusMinCostFirst,1,Fail,22,300
Lang,59f,randoop,1,Pass,0,120
Lang,1f,randoopGRT,1,Pass,0,120
Lang,51f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,23f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,36f,randoop,1,Pass,0,600
Chart,13f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,63f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Chart,10f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Chart,22f,randoopGRT,1,Fail,528,300
Math,17f,randoopGRTMinusInputConstruction,1,Fail,2,120
Chart,6f,randoop,1,Pass,0,600
Math,15f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,4f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Time,3f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,46f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,55f,randoopGRT,1,Fail,2,300
Lang,33f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,63f,evosuite,1,Pass,0,600
Math,100f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,60f,randoop,1,Fail,2,120
Lang,5f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Chart,26f,evosuite,1,Pass,0,300
Time,6f,evosuite,1,Fail,3,600
Chart,5f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Time,18f,randoopGRT,1,Pass,0,120
Math,63f,randoopGRT,1,Pass,0,120
Math,24f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,15f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,61f,randoop,1,Pass,0,120
Math,97f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,42f,randoopGRT,1,Pass,0,120
Math,40f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,15f,randoopGRT,1,Pass,0,600
Math,96f,randoopGRT,1,Pass,0,300
Time,14f,randoopGRTMinusInputConstruction,1,Pass,0,600
Chart,7f,randoop,1,Pass,0,600
Chart,20f,randoopGRT,1,Pass,0,600
Chart,8f,randoop,1,Fail,38,600
Math,5f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,10f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,64f,randoopGRT,1,Pass,0,120
Time,7f,evosuite,1,Pass,0,600
Chart,1f,randoopGRTMinusInputConstruction,1,Pass,0,120
Chart,9f,randoop,1,Pass,0,600
Math,97f,randoopGRT,1,Pass,0,300
Math,31f,randoopGRT,1,Pass,0,600
Math,48f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,32f,randoop,1,Fail,2,120
Math,18f,randoopGRTMinusInputConstruction,1,Pass,0,120
Time,19f,randoopGRT,1,Pass,0,120
Math,47f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,74f,randoopGRT,1,Pass,0,600
Lang,34f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,72f,randoop,1,Pass,0,600
Math,56f,randoopGRT,1,Pass,0,300
Lang,62f,randoop,1,Pass,0,120
Time,3f,randoopGRT,1,Pass,0,600
Lang,6f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,47f,randoopGRT,1,Pass,0,120
Lang,58f,randoop,1,Pass,0,600
Math,14f,randoopGRTMinusMinCoverageFirst,1,Fail,10,120
Lang,11f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,63f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,63f,randoop,1,Pass,0,120
Math,49f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,7f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,5f,evosuite,1,Pass,0,120
Chart,23f,randoopGRT,1,Pass,0,300
Time,10f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,55f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,33f,randoop,1,Pass,0,120
Math,103f,randoopGRTMinusInputConstruction,1,Fail,138,300
Math,12f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Time,8f,evosuite,1,Pass,0,600
Chart,11f,randoopGRTMinusMinCostFirst,1,Fail,2,300
Math,64f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,51f,randoopGRTMinusInputConstruction,1,Pass,0,600
Chart,21f,randoopGRT,1,Pass,0,600
Lang,56f,randoopGRT,1,Pass,0,600
Chart,12f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,43f,randoopGRT,1,Pass,0,120
Math,19f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,64f,randoop,1,Pass,0,120
Math,19f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Chart,25f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Chart,10f,randoopGRTMinusInputConstruction,1,Fail,536,300
Chart,10f,randoop,1,Fail,1500,600
Lang,8f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,19f,evosuite,1,Pass,0,300
Math,56f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,65f,randoop,1,Pass,0,120
Chart,11f,randoop,1,Fail,154,600
Lang,6f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,36f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,63f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,9f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Chart,24f,randoopGRT,1,Fail,356,300
